business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level,permanently_closed
OPERATIONAL,"{'location': {'lat': 34.1971912, 'lng': -118.6699447}, 'viewport': {'northeast': {'lat': 34.19854102989272, 'lng': -118.6685948701073}, 'southwest': {'lat': 34.19584137010727, 'lng': -118.6712945298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cave of Munits,,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116116085271382948256"">Matt Cooper</a>'], 'photo_reference': 'AeJbb3eSOVxbwkkFSdKefZyCoGzNOfk8sKA4Dj5iZL-amC37FNkGC8v1MPQEkkv12prOXSmoTXQFvi-sEkc8vncFCLtpsHYQv66ptZXfxzQctoZkX7bgdxwNCblTvl8m86qSOmt7fyODN-JGZVdhzt2IyQFCVqEjkSgo7qoWcb-1L5zKBvwF', 'width': 1536}]",ChIJV7vPCZGdwoARvNrxa9h8ZzQ,"{'compound_code': '58WJ+V2 West Hills, Los Angeles, CA, USA', 'global_code': '856358WJ+V2'}",4.7,ChIJV7vPCZGdwoARvNrxa9h8ZzQ,GOOGLE,"['tourist_attraction', 'point_of_interest', 'natural_feature', 'establishment']",180.0,"24501 Vanowen St, West Hills",,
OPERATIONAL,"{'location': {'lat': 34.3813475, 'lng': -118.5799018}, 'viewport': {'northeast': {'lat': 34.38262417989272, 'lng': -118.5785731701073}, 'southwest': {'lat': 34.37992452010727, 'lng': -118.5812728298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Jake Kuredjian County Park,{'open_now': False},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116266700988703876577"">Pete Poulin</a>'], 'photo_reference': 'AeJbb3fiSZZMLzcOrucTqqEVDYev1QastVyw4iv_P97zGnn9Oev9lybIBzSqZDSiNj_NI4sR9Gt1cnvFtay4Ar_asuaX8_QVjk09ylTdimPn7UUW9tSMUvIB1www84UeJJVhVTmd5_rOYPIC0RBRHa8z_yZSQiSO5TbjolShAdc9NJwlkkB5', 'width': 4048}]",ChIJcwtXrzKBwoARkSwdNgd6vI4,"{'compound_code': '9CJC+G2 Stevenson Ranch, California, USA', 'global_code': '85639CJC+G2'}",4.5,ChIJcwtXrzKBwoARkSwdNgd6vI4,GOOGLE,"['park', 'point_of_interest', 'establishment']",66.0,"25265 Pico Canyon Rd, Stevenson Ranch",,
OPERATIONAL,"{'location': {'lat': 34.4163612, 'lng': -118.5581173}, 'viewport': {'northeast': {'lat': 34.41786877989272, 'lng': -118.5571034701073}, 'southwest': {'lat': 34.41516912010728, 'lng': -118.5598031298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fun Factory,{'open_now': False},"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103572910309298491396"">A Google User</a>'], 'photo_reference': 'AeJbb3dxu49cZI_IR61MLW4vM2Tw-0je__lBLzrijwOg26tw1sEHJSn8YSWxJpsbgWmfBJRJxhE0ogKK2_7h2ptQrkt3HTTEg7RdkuetN0Nj_As9fjKgpD0SDTGAtQk0dMBut3RzSUtAkS_l5QP4waJXsmnD0ZDih_waDg8R8fHyBxe4p3iy', 'width': 5472}]",ChIJz82lmECHwoARfRFZXa29lo8,"{'compound_code': 'CC8R+GQ Valencia, Santa Clarita, CA, USA', 'global_code': '8563CC8R+GQ'}",4.1,ChIJz82lmECHwoARfRFZXa29lo8,GOOGLE,"['point_of_interest', 'establishment']",49.0,"24201 Valencia Blvd Suite 2004, Valencia",,
OPERATIONAL,"{'location': {'lat': 34.470501, 'lng': -118.5456106}, 'viewport': {'northeast': {'lat': 34.47195772989272, 'lng': -118.5442219201073}, 'southwest': {'lat': 34.46925807010728, 'lng': -118.5469215798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Santa Clarita Valley Equestrian Center,{'open_now': True},"[{'height': 428, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112670662367606194906"">A Google User</a>'], 'photo_reference': 'AeJbb3e5_00q-mpVXiEiRm5cxI6J6GNSpma3H42yLgvZsEJDdWyJ3v8et7zmyprTBpfTBCnYX--Xpe-CUJsZHPyr8yI_ourjCiM2WCn9JYQ3dWaj0cvsowUJOzBMFTVdCuz3nsqcGx5vF9X-Gf3TZNaovPNSmM_-i6TI5jdHjO2DqVPwIA2M', 'width': 640}]",ChIJd9v1z7p9woAR7woQYErzOGg,"{'compound_code': 'FFC3+6Q Santa Clarita, California, USA', 'global_code': '8563FFC3+6Q'}",4.3,ChIJd9v1z7p9woAR7woQYErzOGg,GOOGLE,"['travel_agency', 'point_of_interest', 'establishment']",38.0,"28680 San Francisquito Canyon Rd, Santa Clarita",,
OPERATIONAL,"{'location': {'lat': 34.4335374, 'lng': -118.5780842}, 'viewport': {'northeast': {'lat': 34.43492937989271, 'lng': -118.5767815201072}, 'southwest': {'lat': 34.43222972010727, 'lng': -118.5794811798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telco Brewery,{'open_now': True},"[{'height': 1858, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114873157420532380702"">A Google User</a>'], 'photo_reference': 'AeJbb3fjopi7CC0YpQJiq3vcRAJYqCAiTJ9kkuAsjRNYim_J-V9RiZf-KhORr5Yq0YCzoNerPWpWfuR6KsfLoULRZ7nIpgYkPZ179Lke2mD4hDAOLJvbh6N9XrTFI91KY0ULkOEX8BNq4ssYpCakrVjRRGSCFmMDg6RK1-knC22bAgJ3soUn', 'width': 3304}]",ChIJsTCMi_99woARZ6wZI4FqMyk,"{'compound_code': 'CCMC+CQ Santa Clarita, California, USA', 'global_code': '8563CCMC+CQ'}",4.9,ChIJsTCMi_99woARZ6wZI4FqMyk,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",87.0,"27825 Fremont Ct #13, Santa Clarita",,
OPERATIONAL,"{'location': {'lat': 34.43570589999999, 'lng': -118.5853212}, 'viewport': {'northeast': {'lat': 34.43695697989272, 'lng': -118.5838681201073}, 'southwest': {'lat': 34.43425732010728, 'lng': -118.5865677798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Party Bus LA,{'open_now': False},"[{'height': 2482, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117869585693396443381"">Party Bus LA</a>'], 'photo_reference': 'AeJbb3d3egUTC7iQDAHioKr0FKagEY4q42Y6xFhJS_2gk021Wc9Y70iH8HThGMGm-WnSRAukrpshgyw2BmJLWAbTT5dm6Quq7OtVokLvwKwc0QOhbZYqy-mJjPa89yWTVfL5JY-tGaG1WRfMN9XoCq3E4lFiR9S6ZRA4T4gMkUfDil3WQnwT', 'width': 3723}]",ChIJF8JhQv59woARTihqWcYn3o0,"{'compound_code': 'CCP7+7V Santa Clarita, California, USA', 'global_code': '8563CCP7+7V'}",5.0,ChIJF8JhQv59woARTihqWcYn3o0,GOOGLE,"['food', 'point_of_interest', 'establishment']",25.0,"28104 Ave Crocker, Santa Clarita",,
OPERATIONAL,"{'location': {'lat': 34.3850035, 'lng': -118.5295241}, 'viewport': {'northeast': {'lat': 34.38637372989272, 'lng': -118.5281422201073}, 'southwest': {'lat': 34.38367407010728, 'lng': -118.5308418798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Newhall Aquarium & Learning Center,{'open_now': False},"[{'height': 414, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114503062512946819506"">Tony Taymourian</a>'], 'photo_reference': 'AeJbb3cDKmgxR_e14Ua5g3NPTfPAm4JZuk0GQ5Pv5CqsU4p14Me6r_DUw2alj-7lH3EniLffEnyJOB6lOgnP4okWqR6pU3ciKbTmayCibjaQlO8d5S1CpRKSeHt7HI0nPsDcw7mm0M6MWiQGNZDHQ_rTY_AQPan_0q-jczmAo14rVzMHyOAx', 'width': 736}]",ChIJFewvJV6GwoARFPp9PO1wR0s,"{'compound_code': '9FMC+X5 Newhall, Santa Clarita, CA, USA', 'global_code': '85639FMC+X5'}",4.5,ChIJFewvJV6GwoARFPp9PO1wR0s,GOOGLE,"['aquarium', 'point_of_interest', 'establishment']",22.0,"24631 Arch St, Newhall",,
OPERATIONAL,"{'location': {'lat': 34.3783493, 'lng': -118.5487823}, 'viewport': {'northeast': {'lat': 34.37988927989272, 'lng': -118.5475551201073}, 'southwest': {'lat': 34.37718962010727, 'lng': -118.5502547798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Valencia Lanes,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117059377250747919036"">A Google User</a>'], 'photo_reference': 'AeJbb3dgN9uVT-0-jxMVO5nYGy7PkFIUMDpQ3bYFESGobw1BDBrlKEkkF8DPs3R-TgTQ1BKBaGCKV3AD9auTB4Aa83SPK3gltqL8xUOdDKCF1m93Cek-CUOGrqQoKLAsno-lLVjA4I5Kw6aZxaccP4GTSm5HehKzQYEx8e9lDD6CdnEPiXdq', 'width': 4032}]",ChIJZy1MSpOGwoAREuwbP1IOfOs,"{'compound_code': '9FH2+8F Newhall, Santa Clarita, CA, USA', 'global_code': '85639FH2+8F'}",4.5,ChIJZy1MSpOGwoAREuwbP1IOfOs,GOOGLE,"['bowling_alley', 'point_of_interest', 'establishment']",416.0,"23700 Lyons Ave, Newhall",,
OPERATIONAL,"{'location': {'lat': 34.3868285, 'lng': -118.5655318}, 'viewport': {'northeast': {'lat': 34.38824862989272, 'lng': -118.5644364201073}, 'southwest': {'lat': 34.38554897010728, 'lng': -118.5671360798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Vista Valencia Golf Course,,"[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114234522515786099785"">A Google User</a>'], 'photo_reference': 'AeJbb3cyBi6qGzK9AfQnPb81pRDyP_Ss01CJyHE5p4uSmiCaF2IAOsbD79b3g0SO7MUcLSypf1Jc7qLG9fSJGy_9hILfZu3AMNWZRUajP1veWTb9-4SOn4y6My1gOIDc6vo_CqwtMrujDisFASAVMccwXQ6x5bTogc-KRswlvj0XJZWhWhk5', 'width': 3600}]",ChIJY33GctuGwoARQZYbIFEPxHo,"{'compound_code': '9CPM+PQ Santa Clarita, California, USA', 'global_code': '85639CPM+PQ'}",4.1,ChIJY33GctuGwoARQZYbIFEPxHo,GOOGLE,"['point_of_interest', 'establishment']",376.0,"24700 Trevino Dr, Santa Clarita",,
OPERATIONAL,"{'location': {'lat': 34.4114765, 'lng': -118.4998752}, 'viewport': {'northeast': {'lat': 34.41296872989273, 'lng': -118.4982312201072}, 'southwest': {'lat': 34.41026907010728, 'lng': -118.5009308798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Santa Clarita Aquatics Center,{'open_now': False},"[{'height': 1611, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109389265139182934046"">Gabriel Ratliff</a>'], 'photo_reference': 'AeJbb3c87-XP78Beb8N1Hf2LQtRSjB0rGh_e1JzOjWypgHjRuK7CIykWFMlUmYWv058eKecve6yPVqbPgadye7-luwystRdTZPJmDq1_gfy9vSm4AvXXrIIPZOlTeHw1epGMxsQpW1-cc5ucWhlHG8W4BNpN2UemhDMa-qGNilInsSNBk8k3', 'width': 2637}]",ChIJSwuexjKGwoARy3YX3vU9XPA,"{'compound_code': 'CG62+H2 Santa Clarita, California, USA', 'global_code': '8563CG62+H2'}",4.6,ChIJSwuexjKGwoARy3YX3vU9XPA,GOOGLE,"['point_of_interest', 'establishment']",258.0,"20850 Centre Pointe Pkwy, Santa Clarita",,
OPERATIONAL,"{'location': {'lat': 34.5572903, 'lng': -118.4988476}, 'viewport': {'northeast': {'lat': 34.55864257989272, 'lng': -118.4974766201073}, 'southwest': {'lat': 34.55594292010727, 'lng': -118.5001762798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,A Place To Shoot,{'open_now': False},"[{'height': 325, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105849186426418267783"">Place To Shoot</a>'], 'photo_reference': 'AeJbb3du6462fDxhsegIn5Q6zP063BkUzHQmcGP-6cvAXQtVZ7cCt4c5x7t_BWS6Y9m5ILIn_CVzGkKTu3fkquoeDLrORAZw6stdI8wZzFic_D1oQL0Snd1gU1ZimyKp96OcbrpDAeqk3CHc4MtsZQWDigDB-_gHOY5nupG2d82DoSm2XmR3', 'width': 496}]",ChIJ4f5E63t7woARiTLtW42BYX8,"{'compound_code': 'HG42+WF Santa Clarita, California, USA', 'global_code': '8563HG42+WF'}",4.7,ChIJ4f5E63t7woARiTLtW42BYX8,GOOGLE,"['point_of_interest', 'establishment']",135.0,"33951 San Francisquito Canyon Rd, Santa Clarita",,
OPERATIONAL,"{'location': {'lat': 34.4148978, 'lng': -118.5036183}, 'viewport': {'northeast': {'lat': 34.41641757989272, 'lng': -118.5027171201073}, 'southwest': {'lat': 34.41371792010727, 'lng': -118.5054167798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,First Sight Vision Services Inc,{'open_now': False},,ChIJ2VXhtcuHwoAR_EnTecumOpk,"{'compound_code': 'CF7W+XH Santa Clarita, California, USA', 'global_code': '8563CF7W+XH'}",0.0,ChIJ2VXhtcuHwoAR_EnTecumOpk,GOOGLE,"['point_of_interest', 'health', 'establishment']",0.0,"26468 Carl Boyer Dr, Santa Clarita",,
OPERATIONAL,"{'location': {'lat': 34.4315116, 'lng': -118.5569402}, 'viewport': {'northeast': {'lat': 34.43273757989272, 'lng': -118.5557226201073}, 'southwest': {'lat': 34.43003792010727, 'lng': -118.5584222798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Public Art ""Birds of Valencia""",{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100402457661110831703"">A Google User</a>'], 'photo_reference': 'AeJbb3coHtt4v8od9H4GN7Z2xyQfIzgrhRhoS-tGlvMchtoouWJOXbfV5AC40Whm-g0hnRfjC0-sYH9zDMf05SWMwCU9f7LkkeLcuYVr-oS_NgcJYhZaZarhPUOhOW_7nPs6JaIky_vf7zexpATmYOyyqMjCqo8D7LTVNSTQ-kaBGM2QbTXc', 'width': 3264}]",ChIJRYW7hV2HwoARsEBTDMJJWZM,"{'compound_code': 'CCJV+J6 Valencia, Santa Clarita, CA, USA', 'global_code': '8563CCJV+J6'}",4.5,ChIJRYW7hV2HwoARsEBTDMJJWZM,GOOGLE,"['point_of_interest', 'establishment']",10.0,"Newhall Ranch Rd, Valencia",,
OPERATIONAL,"{'location': {'lat': 34.4025403, 'lng': -118.55113}, 'viewport': {'northeast': {'lat': 34.4067915, 'lng': -118.54830075}, 'southwest': {'lat': 34.4007667, 'lng': -118.55484375}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Granary Square,{'open_now': True},"[{'height': 2950, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117819456125179413803"">sang han</a>'], 'photo_reference': 'AeJbb3fgKNYxrSdhoxPF0bOgo8fzGzol7kGVLbixMuWJ-_Ank_1CKP-c9QEJZU7k1JN_bAHTjivE2MIUgPbPQ6F-v89TeoSMtDVZF04aGTW70ggqcoGg7i3xXO_7fgT5Su4ArgxGR2WQAmCgUiABmZepuEyq4ny9DExeviiGeARV99GmpuXk', 'width': 5114}]",ChIJi0oyaxiHwoARXIrAjxZoY_E,"{'compound_code': 'CC3X+2G Valencia, Santa Clarita, CA, USA', 'global_code': '8563CC3X+2G'}",4.4,ChIJi0oyaxiHwoARXIrAjxZoY_E,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",660.0,"25830 McBean Pkwy, Valencia",,
OPERATIONAL,"{'location': {'lat': 34.165074, 'lng': -119.226353}, 'viewport': {'northeast': {'lat': 34.16617637989272, 'lng': -119.2253782701072}, 'southwest': {'lat': 34.16347672010728, 'lng': -119.2280779298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Channel Islands Maritime Museum,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109165622508510637827"">David Baum</a>'], 'photo_reference': 'AeJbb3cfrDhv42vPqWlwYbAX-WVS8hWFUjjHqXxoCJvGyrMPF1xwLE7JM5Z3-BXrHV33IWCOQtePdUt_LpCWD1Z-StYgVOWIknQGVxWCm8kJIQStY53qTwjSr6CmfRM63hhJ3O6i3TNjfZT7lYL93x9EWSJuqYW9BY0solo-VsCqz5hDXpEQ', 'width': 1920}]",ChIJ45U9wiRO6IAROlSZ7NmJuHw,"{'compound_code': '5Q8F+2F Oxnard, California, USA', 'global_code': '85625Q8F+2F'}",4.7,ChIJ45U9wiRO6IAROlSZ7NmJuHw,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",185.0,"3900 Bluefin Cir, Oxnard",,
OPERATIONAL,"{'location': {'lat': 34.1682096, 'lng': -119.2286642}, 'viewport': {'northeast': {'lat': 34.16967717989272, 'lng': -119.2273519701073}, 'southwest': {'lat': 34.16697752010727, 'lng': -119.2300516298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Marine Emporium Landing,{'open_now': True},"[{'height': 1051, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101445618501563945219"">Marine Emporium Landing</a>'], 'photo_reference': 'AeJbb3faQeEGd-YpLDN2n7S5aFziFFtQYceJ8b56km0X98LBj16oAATaQv8akY46Hzho9ECRWieL5-SmKR-p0Y55UuR0R-U8Xy7KOpWqLJNDvbHz_1ZH8sITF7BfQwSnM1jrGY-SqFAsHs7WT-NeZfEG2CZhuJUI5oVoVkhSAUxmgbwlIhk8', 'width': 1188}]",ChIJK3y9-B5O6IARA5ben_Bhm4E,"{'compound_code': '5Q9C+8J Oxnard, California, USA', 'global_code': '85625Q9C+8J'}",4.7,ChIJK3y9-B5O6IARA5ben_Bhm4E,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",63.0,"3600 Harbor Blvd, Oxnard",,
OPERATIONAL,"{'location': {'lat': 34.19439029999999, 'lng': -119.179262}, 'viewport': {'northeast': {'lat': 34.19574557989272, 'lng': -119.1782248701073}, 'southwest': {'lat': 34.19304592010728, 'lng': -119.1809245298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Heritage Square,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111604482039856986109"">GJ K</a>'], 'photo_reference': 'AeJbb3c7T8b6ldv4GmwxpYPxb6k1UHbsY2iFNICSh7a_v501dYpHncUVaZX1Np2nlfmiVVGhTVOUP0TLnO1v6E0DhdWqlmL9Jh5S9PLT_3YiDWxww5_F60mo4mJXR5vqDKakdi3HuYK-5huYuFkRlYo_5HeMa3ZwtC9aTYHBrBvkMzNS338r', 'width': 4608}]",ChIJZfP70INO6IARbMaehJ2Q2mU,"{'compound_code': '5RVC+Q7 Oxnard, California, USA', 'global_code': '85625RVC+Q7'}",4.5,ChIJZfP70INO6IARbMaehJ2Q2mU,GOOGLE,"['museum', 'point_of_interest', 'establishment']",421.0,"715 S A St, Oxnard",,
OPERATIONAL,"{'location': {'lat': 34.213582, 'lng': -119.1650653}, 'viewport': {'northeast': {'lat': 34.21492392989271, 'lng': -119.1633166201073}, 'southwest': {'lat': 34.21222427010727, 'lng': -119.1660162798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oxnard Historic Farm Park,{'open_now': False},"[{'height': 4320, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104669075205448885480"">A Google User</a>'], 'photo_reference': 'AeJbb3fIBzeoTKaGrsHSXdfxtXhH1ejsBZD8menrOPDzyv3UAOHE1kbaLGj_nfVZ8ZJk7bg1VGmz_S0Ot1zJlaJWED5kP-856qSZ3E7cyp8b-iLyv1cv0WeBV8ZU01hv72kiqmVPMeupJLFGnyl6trbDHNuIUbBE0lmVKpN2j_HiyOYDgVoN', 'width': 8640}]",ChIJ4Vf9AD1M6IARsOL4N5htavQ,"{'compound_code': '6R7M+CX Oxnard, California, USA', 'global_code': '85626R7M+CX'}",4.4,ChIJ4Vf9AD1M6IARsOL4N5htavQ,GOOGLE,"['tourist_attraction', 'park', 'museum', 'point_of_interest', 'establishment']",88.0,"1251 Gottfried Pl, Oxnard",,
OPERATIONAL,"{'location': {'lat': 34.1830488, 'lng': -119.1636039}, 'viewport': {'northeast': {'lat': 34.18428487989273, 'lng': -119.1622565701073}, 'southwest': {'lat': 34.18158522010729, 'lng': -119.1649562298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Mullin Automotive Museum,{'open_now': False},"[{'height': 6880, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114254552818122928862"">A Google User</a>'], 'photo_reference': 'AeJbb3cwfXMLep6MkYzQhoQeSzOgUGNR-TFmcr-1DFsYS0bv9vgPlYtLzIcBQ_HxOzvUbKc4TBEHG5Ktl6ebnRiSpSmC_V3Z-kq74q74BxW0APdKB2sBq9mfZsLRrhfTYyxT3nmkCsFRv8KC4-qerRMND7XSNAdYdUjHx-VmqEOIjJGUO8e8', 'width': 4584}]",ChIJD02AbZVO6IARWywZuqWi8Us,"{'compound_code': '5RMP+6H Oxnard, California, USA', 'global_code': '85625RMP+6H'}",4.8,ChIJD02AbZVO6IARWywZuqWi8Us,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",138.0,"1421 Emerson Ave, Oxnard",,
OPERATIONAL,"{'location': {'lat': 34.1977779, 'lng': -119.1551005}, 'viewport': {'northeast': {'lat': 34.19928222989272, 'lng': -119.1537626201073}, 'southwest': {'lat': 34.19658257010727, 'lng': -119.1564622798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,The Murphy Auto Museum,{'open_now': False},"[{'height': 2420, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102839832264620187576"">A Google User</a>'], 'photo_reference': 'AeJbb3c-5-71IycCzg-ttd-ohmQqGqluV4klhSirizaoo8cQPzUImULiONrzmuD-Xq0E0muW13zDChvsHeA8FV26JpSmy_KGVhB-_DO-vQhKTGdRyQIu58J3kiRAm8kQr8gFltfOv3mzeI_HaXjUZHuEWFjGszU5YRUy3reefRPD8iwyaX_A', 'width': 3960}]",ChIJxYlN_-pO6IARKNiF_95_bJM,"{'compound_code': '5RXV+4X Oxnard, California, USA', 'global_code': '85625RXV+4X'}",4.6,ChIJxYlN_-pO6IARKNiF_95_bJM,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",140.0,"1930 Eastman Ave, Oxnard",,
OPERATIONAL,"{'location': {'lat': 34.1697546, 'lng': -119.2264483}, 'viewport': {'northeast': {'lat': 34.17109822989273, 'lng': -119.2244993201073}, 'southwest': {'lat': 34.16839857010729, 'lng': -119.2271989798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Peninsula Park,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104432279159850218051"">Alexa</a>'], 'photo_reference': 'AeJbb3ca43lNKYLY_MEb1jR16svTNmm2IzTedsQJUKwp1b1ztdpYd2kIg3ISSk8YyL-bJpqX0sBNwkqafQUqKLfkg_kNUyiG3Iv1PF-77Xs2t2kjMv08wpafLL7sJh7HVNLC7rZdGqG-SordoOyDbuHF89hJ5aSqdn0p6x_62wJICgFZWAJ6', 'width': 5312}]",ChIJN7qoqx5O6IARy7NQoMwHtJk,"{'compound_code': '5Q9F+WC Oxnard, California, USA', 'global_code': '85625Q9F+WC'}",4.5,ChIJN7qoqx5O6IARy7NQoMwHtJk,GOOGLE,"['park', 'point_of_interest', 'establishment']",263.0,"3333 Peninsula Rd, Oxnard",,
OPERATIONAL,"{'location': {'lat': 34.1825073, 'lng': -119.2367115}, 'viewport': {'northeast': {'lat': 34.18399647989272, 'lng': -119.2347734201073}, 'southwest': {'lat': 34.18129682010727, 'lng': -119.2374730798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Oxnard Beach Park,{'open_now': False},"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105479470849793541366"">Maryam</a>'], 'photo_reference': 'AeJbb3dYOJap9jH8j51IVvM5iutZdybKegtLR-A0hbkZ_HHfpFStlG1kiVZaqf46gYfwNdMhOwGRyAxDOOVbWPr1kbzoYNt4LPvv9XhCN5BEk5KbIlXBNXBqCeL8EPYy6NcUAT_n153YuIH_qwJnsymelTUYnAfUvzg7Xwgo1xXrCw4eeoCI', 'width': 3968}]",ChIJY-Y3Z_9R6IARXybaOtXAVDY,"{'compound_code': '5QM7+28 Oxnard, California, USA', 'global_code': '85625QM7+28'}",4.7,ChIJY-Y3Z_9R6IARXybaOtXAVDY,GOOGLE,"['park', 'point_of_interest', 'establishment']",1853.0,"1601 Harbor Blvd, Oxnard",,
